# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
qwen3.6-27b,ID4724-5145-password reset with setNTLM (Mimikatz).evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145, 4724, 4738",,"admmig, hacker2, ROOTDC1$",,"10.23.23.9, fe80::1cae:5aa4:9d8d:106a",,0.0,99.84,5.3,6.0,4.0,4,19.3,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4724, 4738
- Processes: None
- Accounts: admmig, hacker2, ROOTDC1$
- Commands: None
- Network: 10.23.23.9, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
The logs show the account admmig authenticating from IP 10.23.23.9 and immediately accessing the samr named pipe over IPC$, which is a known technique for password resets or credential manipulation. This access is directly followed by Event 4724 and 4738, indicating admmig successfully reset the password and modified attributes for the hacker2 account. This rapid sequence of SAMR access followed by unauthorized credential changes strongly indicates a malicious attack."
qwen3.6-27b,ID4728-4756-Member added to sensitive domain groups.evtx,easy,A,processed,YES,100.0,58.3,YES,"4728, 4756",,lambda-user,,rootdc1.offsec.lan,,0.0,101.87,3.5,6.0,4.0,3,16.5,B,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4728, 4756
- Processes: None
- Accounts: lambda-user
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The logs show the account lambda-user rapidly adding a computer object to multiple highly privileged built-in Active Directory groups, including Domain Admins, Enterprise Admins, Schema Admins, and Enterprise Key Admins. This sequential pattern of escalating group memberships within milliseconds is a strong indicator of malicious privilege escalation and domain compromise, as legitimate administrators do not typically grant such extreme permissions to a single object in rapid succession."
qwen3.6-27b,"ID4674,6416 New external device connected (PrintNightmare).csv",,,processed,YES,100.0,100.0,YES,"6416, 4688, 4674","C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\spoolsv.exe, C:\Windows\System32\dllhost.exe","FS03$, admmig","""cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}",\\fs03vuln\Kiwi Legit Printer,"\REGISTRY\USER\S-1-5-21-4230534742-2542757381-3142984815-1111\Printers\Connections\,,fs03vuln,Kiwi Legit Printer",0.0,187.79,6.0,6.0,4.0,3,19.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 6416, 4688, 4674
- Processes: C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\spoolsv.exe, C:\Windows\System32\dllhost.exe
- Accounts: FS03$, admmig
- Commands: ""cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
- Network: \\fs03vuln\Kiwi Legit Printer
- Registry: \REGISTRY\USER\S-1-5-21-4230534742-2542757381-3142984815-1111\Printers\Connections\,,fs03vuln,Kiwi Legit Printer

EXPLANATION:
The sequence begins with a suspicious printer connection named ""Kiwi Legit Printer"" on \\fs03vuln, a strong indicator of PrintNightmare exploitation. This triggers spoolsv.exe to access printer registry keys and subsequently spawns cmd.exe and dllhost.exe with a different user context, demonstrating arbitrary code execution via the print spooler. The rapid escalation from printer enumeration to SYSTEM-level process creation and token manipulation confirms a malicious attack chain rather than benign administration."
qwen3.6-27b,"ID47x,4661-4662,5136,4688,4697-SAM the admin (CVE-2021-42287).csv",,,processed,YES,100.0,60.7,YES,"4776, 4624, 5140, 5145, 4661, 4673, 4741, 4724, 4742, 4781, 4662, 4768, 4769, 4697, 4688","lsass.exe, services.exe, cmd.exe, conhost.exe","hack1, compnay-88$, rootdc1, admmhorvath, ROOTDC1$, HealthMailboxa935ecda17404b4a85c3f146fe1def56@offsec.lan","%COMSPEC% /Q /c echo cd  ^> \\127.0.0.1\C$\__output 2^>&1 > %TEMP%\execute.bat & %COMSPEC% /Q /c %TEMP%\execute.bat & del %TEMP%\execute.bat, C:\Windows\system32\cmd.exe /Q /c echo cd  ^> \\127.0.0.1\C$\__output 2^>&1 > C:\Windows\TEMP\execute.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat & del C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","attacker, 10.23.123.11, ::ffff:10.23.123.11, EXCHANGE01, 127.0.0.1, fe80::1cae:5aa4:9d8d:106a",,0.0,248.87,3.6,6.0,4.0,3,16.6,B,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4776, 4624, 5140, 5145, 4661, 4673, 4741, 4724, 4742, 4781, 4662, 4768, 4769, 4697, 4688
- Processes: lsass.exe, services.exe, cmd.exe, conhost.exe
- Accounts: hack1, compnay-88$, rootdc1, admmhorvath, ROOTDC1$, HealthMailboxa935ecda17404b4a85c3f146fe1def56@offsec.lan
- Commands: %COMSPEC% /Q /c echo cd  ^> \\127.0.0.1\C$\__output 2^>&1 > %TEMP%\execute.bat & %COMSPEC% /Q /c %TEMP%\execute.bat & del %TEMP%\execute.bat, C:\Windows\system32\cmd.exe /Q /c echo cd  ^> \\127.0.0.1\C$\__output 2^>&1 > C:\Windows\TEMP\execute.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat & del C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
- Network: attacker, 10.23.123.11, ::ffff:10.23.123.11, EXCHANGE01, 127.0.0.1, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
The logs reveal a coordinated attack chain where the 'hack1' account manipulates Active Directory by creating and renaming a computer object to match the domain controller's name, followed by Kerberos ticket requests indicative of DCSync or DCShadow techniques. This is immediately succeeded by the 'admmhorvath' account abusing service creation to execute arbitrary commands as LocalSystem via a malicious batch file, demonstrating successful privilege escalation and remote command execution on the domain controller."
qwen3.6-27b,"ID4674,5142-Mimikatz print spool privileges requested.csv",,,processed,YES,100.0,75.0,YES,"4674, 5142",C:\Windows\System32\spoolsv.exe,"admmig, FS03VULN$",,fs03vuln.offsec.lan,,0.0,103.66,4.5,6.0,4.0,3,17.5,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4674, 5142
- Processes: C:\Windows\System32\spoolsv.exe
- Accounts: admmig, FS03VULN$
- Commands: None
- Network: fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
The logs show a standard user account leveraging the SeTakeOwnershipPrivilege to access a suspiciously named printer via the Print Spooler service, immediately followed by share access events. This pattern aligns with known PrintNightmare exploitation techniques, where attackers abuse the spooler to execute arbitrary code or escalate privileges. The combination of high-privilege handle access and rapid share enumeration on a maliciously named printer strongly indicates an active attack rather than routine administration."
qwen3.6-27b,ID4648-4624-RunAsCS login.evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4648, 4624, 4688","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe","admmig, test10, FS03$","/c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami",localhost,,0.0,131.75,6.0,5.0,4.0,3,18.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4648, 4624, 4688
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe
- Accounts: admmig, test10, FS03$
- Commands: /c whoami, \??\C:\Windows\system32\conhost.exe 0xffffffff, whoami
- Network: localhost
- Registry: None

EXPLANATION:
The sequence shows user admmig clearing the security log (Event 1102) immediately before using PowerShell to authenticate as test10 via explicit credentials (Events 4648 and 4624). This is followed by the execution of cmd.exe running whoami under the test10 context, indicating a deliberate privilege escalation or lateral movement attempt followed by log wiping to cover tracks."
qwen3.6-27b,"ID4688,4624-RottenPotatoNG.evtx",easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4624","C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe","hack1, ANONYMOUS LOGON, FS03VULN$","MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff",127.0.0.1,,0.0,125.28,6.0,6.0,4.0,4,20.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4624
- Processes: C:\TOOLS\MSFRottenPotato.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe
- Accounts: hack1, ANONYMOUS LOGON, FS03VULN$
- Commands: MSFRottenPotato.exe, ""C:\Windows\System32\cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff
- Network: 127.0.0.1
- Registry: None

EXPLANATION:
The logs depict a clear local privilege escalation attack where the user 'hack1' clears the security event log to hide activity, then executes the known exploit tool MSFRottenPotato.exe. This triggers a local NTLM authentication loop that successfully hijacks a SYSTEM token, resulting in the creation of an elevated cmd.exe process under the FS03VULN$ machine account."
qwen3.6-27b,"ID4688,4648,4624-Runas execution with different user.evtx",easy,A,processed,YES,100.0,95.0,YES,"1102, 4688, 4648, 4624, 4672","C:\Windows\System32\runas.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\ctfmon.exe","admmig, hack1, FS03$","runas  /user:offsec\hack1 cmd.exe, cmd.exe, \??\C:\Windows\system32\conhost.exe 0xffffffff, ctfmon.exe",::1,,0.0,131.12,5.7,6.0,4.0,4,19.7,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4648, 4624, 4672
- Processes: C:\Windows\System32\runas.exe, C:\Windows\System32\svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\ctfmon.exe
- Accounts: admmig, hack1, FS03$
- Commands: runas  /user:offsec\hack1 cmd.exe, cmd.exe, \??\C:\Windows\system32\conhost.exe 0xffffffff, ctfmon.exe
- Network: ::1
- Registry: None

EXPLANATION:
The sequence begins with the security log being cleared (Event 1102) by user admmig, a classic anti-forensics technique used to hide malicious activity. This is immediately followed by admmig leveraging runas.exe to execute a command prompt as the hack1 account, which subsequently acquires high-level system privileges (Event 4672) and spawns interactive shells. This rapid progression of log wiping, credential abuse via runas, and privilege escalation strongly indicates a coordinated attack rather than routine administration."
qwen3.6-27b,ID800-4103-4104-Registry permission change via WMI (DAMP) PowerShell on source.evtx,hard,C,processed,YES,100.0,70.0,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\hack1,"Add-RemoteRegBackdoor.ps1, Write-Verbose, Get-WmiObject, New-Object, Add-Member, Out-Default","FS03, fs03vuln.offsec.lan","SYSTEM\CurrentControlSet\Control\SecurePipeServers\winreg, SYSTEM\CurrentControlSet\Control\Lsa\JD, Lsa\Skew1, Lsa\Data, Lsa\GBG, SECURITY, SAM\SAM\Domains\Account",0.0,224.76,4.2,6.0,4.0,3,17.2,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\hack1
- Commands: Add-RemoteRegBackdoor.ps1, Write-Verbose, Get-WmiObject, New-Object, Add-Member, Out-Default
- Network: FS03, fs03vuln.offsec.lan
- Registry: SYSTEM\CurrentControlSet\Control\SecurePipeServers\winreg, SYSTEM\CurrentControlSet\Control\Lsa\JD, Lsa\Skew1, Lsa\Data, Lsa\GBG, SECURITY, SAM\SAM\Domains\Account

EXPLANATION:
The logs capture the execution of a PowerShell script explicitly named Add-RemoteRegBackdoor.ps1, which systematically modifies Access Control Entries on sensitive registry hives (SAM, SECURITY, Lsa) to grant the 'Everyone' group full access. This pattern matches a known remote registry backdoor technique used to enable unauthorized credential extraction and lateral movement, clearly indicating malicious activity."
qwen3.6-27b,ID800-4103-4104 Defender critical features disabled (PowerShell).evtx,hard,C,processed,YES,100.0,75.0,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\admmig,"PSConsoleHostReadLine, Set-MpPreference -DisableRealtimeMonitoring $true, Out-Default, prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off, Set-MpPreference -DisableIOAVProtection $true, Set-MpPreference -DisableBehaviorMonitoring $true, Set-MpPreference -DisableIntrusionPreventionSystem $true, Set-MpPreference -DisableInboundConnectionFiltering $true",,,0.0,135.74,4.5,6.0,4.0,3,17.5,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: PSConsoleHostReadLine, Set-MpPreference -DisableRealtimeMonitoring $true, Out-Default, prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off, Set-MpPreference -DisableIOAVProtection $true, Set-MpPreference -DisableBehaviorMonitoring $true, Set-MpPreference -DisableIntrusionPreventionSystem $true, Set-MpPreference -DisableInboundConnectionFiltering $true
- Network: None
- Registry: None

EXPLANATION:
The logs show a user executing multiple PowerShell commands to systematically disable key Windows Defender protection features, including real-time monitoring, I/O AV protection, behavior monitoring, and intrusion prevention. This pattern of rapidly disabling security controls is a common defense evasion tactic used by attackers to avoid detection during an intrusion. Therefore, the activity indicates malicious attack behavior rather than routine administration."
qwen3.6-27b,ID4688-5447-4950-Firewall disabled (command).evtx,hard,C,error,NO,0.0,0.0,NO,,,,,,,,1.28,,,,,,,Error: HTTP 400
qwen3.6-27b,"ID4742,4935,4662,4661,5137-DCshadow attack (GLOBAL) failed.csv",,,processed,YES,100.0,50.0,YES,"4662, 4742, 4935, 5136, 4936, 4929, 5137",,"admmig, JUMP01$",,"jump01.offsec.lan, offsec.lan",,0.0,151.39,3.0,6.0,4.0,3,16.0,B,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4662, 4742, 4935, 5136, 4936, 4929, 5137
- Processes: None
- Accounts: admmig, JUMP01$
- Commands: None
- Network: jump01.offsec.lan, offsec.lan
- Registry: None

EXPLANATION:
The logs show account admmig repeatedly modifying the servicePrincipalName attribute on the JUMP01$ computer account, specifically adding and then removing a Global Catalog (GC) SPN. This rapid manipulation of SPNs on a non-domain controller is a strong indicator of Kerberoasting or Shadow Credentials preparation, as attackers abuse SPN registration to extract tickets or manipulate authentication flows. The paired add/remove operations on the same target confirm intentional attribute manipulation rather than routine administration."
qwen3.6-27b,ID4103-4104-CrackMapExec payload execution.evtx,medium,A,error,NO,0.0,0.0,NO,,,,,,,,300.01,,,,,,,Error: Request timed out after 300s
qwen3.6-27b,ID800-4103-4104 Defender exclusion added (PowerShell).evtx,medium,C,processed,YES,100.0,75.0,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\admmig,"PSConsoleHostReadLine, Set-MpPreference -ExclusionPath c:\document\virus\, Out-Default, prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off, Set-MpPreference -ExclusionExtension '.exe'",win10-02.offsec.lan,,0.0,99.18,4.5,6.0,4.0,3,17.5,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: PSConsoleHostReadLine, Set-MpPreference -ExclusionPath c:\document\virus\, Out-Default, prompt, Microsoft.PowerShell.Core\Set-StrictMode -Off, Set-MpPreference -ExclusionExtension '.exe'
- Network: win10-02.offsec.lan
- Registry: None

EXPLANATION:
The logs show PowerShell commands modifying Windows Defender settings by adding a specific exclusion path and excluding the .exe file extension from scanning. Disabling or bypassing antivirus protection via Set-MpPreference is a well-known attacker technique used to evade detection and maintain persistence, which strongly indicates malicious activity."
qwen3.6-27b,ID5145-4624-DonPAPI full extraction.csv,,,error,NO,0.0,0.0,NO,,,,,,,,0.33,,,,,,,Error: HTTP 400
qwen3.6-27b,ID1-12-13-Wdigest authentication activation.evtx,easy,A,processed,YES,100.0,90.0,YES,"1, 12, 13","C:\Windows\System32\reg.exe, C:\Windows\system32\cmd.exe",OFFSEC\admmig,"reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1, ""C:\Windows\system32\cmd.exe""",,"HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential",0.0,126.02,5.4,6.0,4.0,4,19.4,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 12, 13
- Processes: C:\Windows\System32\reg.exe, C:\Windows\system32\cmd.exe
- Accounts: OFFSEC\admmig
- Commands: reg  add HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest /v UseLogonCredential /t REG_DWORD /d 1, ""C:\Windows\system32\cmd.exe"" 
- Network: None
- Registry: HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest, HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest\UseLogonCredential

EXPLANATION:
The logs show the reg.exe process modifying the WDigest registry key to enable plaintext credential storage, which is a known post-exploitation technique used to facilitate credential dumping. This action, executed by the OFFSEC\admmig account via a command prompt, aligns with attacker behavior aimed at capturing credentials for lateral movement or persistence. Therefore, the activity is classified as malicious due to its direct association with credential harvesting techniques."
qwen3.6-27b,ID1-LSASS dump with LSASSY (SYSMON).evtx,easy,B,processed,YES,100.0,75.6,YES,"1, 7, 10, 11, 18","C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe",OFFSEC\admmig,"powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full | Wait-Process -Id (Get-Process rundll32).id"", C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding, ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full",,,0.0,108.03,4.5,6.0,4.0,3,17.5,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 7, 10, 11, 18
- Processes: C:\Windows\system32\wbem\wmiprvse.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\rundll32.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig
- Commands: powershell.exe -NoP -C ""C:\Windows\System32\rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).Id \Windows\Temp\76nivOxA.dmp full;Wait-Process -Id (Get-Process rundll32).id"", C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding, ""C:\Windows\System32\rundll32.exe""  C:\Windows\System32\comsvcs.dll MiniDump 512 \Windows\Temp\76nivOxA.dmp full
- Network: None
- Registry: None

EXPLANATION:
The event chain demonstrates a classic LSASS memory dump attack, where WmiPrvSE.exe spawns PowerShell to execute rundll32.exe with the comsvcs.dll MiniDump function. This technique explicitly targets lsass.exe to extract credentials, confirmed by the creation of a dump file in the Temp directory and the granting of PROCESS_ALL_ACCESS (0x1FFFFF) to the target process. Such behavior is a clear indicator of malicious credential harvesting rather than routine system administration."
qwen3.6-27b,ID10-Mimikatz LSASS process dump.evtx,easy,A,processed,YES,100.0,100.0,YES,"1, 10","C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe","OFFSEC\admmig, NT AUTHORITY\SYSTEM","mimikatz.exe, ""C:\Windows\system32\cmd.exe"" , cmd.exe",,,0.0,81.95,6.0,6.0,4.0,4,20.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 10
- Processes: C:\TOOLS\Mimikatzx64\mimikatz.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\lsass.exe
- Accounts: OFFSEC\admmig, NT AUTHORITY\SYSTEM
- Commands: mimikatz.exe, ""C:\Windows\system32\cmd.exe"" , cmd.exe
- Network: None
- Registry: None

EXPLANATION:
The execution of Mimikatz followed by the spawning of a SYSTEM-level command prompt indicates successful privilege escalation. Additionally, the tool opens a handle to lsass.exe with memory read permissions (0x1010), which is the classic technique for dumping LSASS memory to extract credentials. These sequential actions confirm malicious intent rather than routine administrative tasks."
qwen3.6-27b,ID11-LSASS credentials dump via Task Manager.evtx,easy,A,processed,NO,100.0,100.0,YES,11,C:\Windows\System32\Taskmgr.exe,admmig,,,,0.0,125.38,6.0,1.0,4.0,2,13.0,C,"

MALICIOUS: NO

EVIDENCE:
- Event IDs: 11
- Processes: C:\Windows\System32\Taskmgr.exe
- Accounts: admmig
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
Task Manager natively supports creating memory dumps of processes for troubleshooting, making this a legitimate administrative action. While attackers can abuse this feature to extract credentials from lsass.exe, the isolated nature of this single event without corroborating indicators like suspicious parent processes or network exfiltration suggests routine system administration."
qwen3.6-27b,ID11-Mimikatz LSA SSP clear text password exfiltration.evtx,easy,A,processed,YES,100.0,100.0,YES,11,C:\Windows\system32\lsass.exe,,,,,0.0,71.16,6.0,6.0,4.0,3,19.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 11
- Processes: C:\Windows\system32\lsass.exe
- Accounts: None
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The Sysmon Event ID 11 shows lsass.exe creating a file named mimilsa.log, which is the default output filename for the Mimikatz credential dumping tool. The explicitly tagged rule name T1003 maps directly to OS Credential Dumping, confirming this is a malicious attempt to extract authentication secrets from memory rather than routine system behavior."
qwen3.6-27b,ID800-4103-4104-Firewall configuration enumerated (PowerShell).evtx,hard,C,error,NO,0.0,0.0,NO,,,,,,,,1.05,,,,,,,Error: HTTP 400
qwen3.6-27b,ID4103-4104 - SPN discovery (moder nPowerShell).evtx,hard,C,processed,YES,100.0,95.0,YES,"4104, 4103, 4100",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\admmig,"$SPNName = 'MSSQLSvc/Svc-SQL-DB01.offsec.lan', Add-Type -AssemblyNAme System.IdentityModel, New-Object System.IdentityModel.Tokens.KerberosRequestorSecurityToken -ArgumentList $SPNName, Set-StrictMode, Out-Default",MSSQLSvc/Svc-SQL-DB01.offsec.lan,,0.0,128.66,5.7,6.0,4.0,3,18.7,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4104, 4103, 4100
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: $SPNName = 'MSSQLSvc/Svc-SQL-DB01.offsec.lan', Add-Type -AssemblyNAme System.IdentityModel, New-Object System.IdentityModel.Tokens.KerberosRequestorSecurityToken -ArgumentList $SPNName, Set-StrictMode, Out-Default
- Network: MSSQLSvc/Svc-SQL-DB01.offsec.lan
- Registry: None

EXPLANATION:
The sequential PowerShell commands demonstrate a Kerberoasting technique, where the actor loads the System.IdentityModel assembly and invokes KerberosRequestorSecurityToken to request a service ticket for an MSSQL SPN. Although the execution fails due to invalid credentials, the deliberate command chain targeting a specific service principal name confirms malicious intent rather than routine administration."
qwen3.6-27b,ID6004-DNS-server-failed zone transfer.evtx,easy,A,processed,NO,100.0,90.0,YES,6004,,,,"10.23.23.9, non-existing.lan., google.com., hacking-zone.lan.",,0.0,101.75,5.4,1.0,4.0,2,12.4,C,"

MALICIOUS: NO

EVIDENCE:
- Event IDs: 6004, 6004, 6004
- Processes: None
- Accounts: None
- Commands: None
- Network: 10.23.23.9, non-existing.lan., google.com., hacking-zone.lan.
- Registry: None

EXPLANATION:
The logs show standard DNS query events (Event ID 6004) from a single internal IP resolving common and test domains in quick succession. There are no indicators of malicious activity such as DNS tunneling, domain generation algorithms, or unauthorized privilege escalation. The observed behavior aligns with routine network name resolution and does not exhibit attack patterns."
qwen3.6-27b,ID5145-DNS hosts files access via network share.evtx,easy,A,processed,YES,100.0,83.3,YES,5145,,admmig,,"10.23.23.9, fs03vuln.offsec.lan",,0.0,103.07,5.0,6.0,4.0,3,18.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: 10.23.23.9, fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
The logs show rapid, sequential access to the C$ admin share from a single IP address, specifically targeting sensitive system directories and the hosts file with an alternate data stream. This pattern of enumerating critical paths and manipulating the hosts file via a network share is characteristic of post-exploitation activity, such as establishing persistence or redirecting traffic. The use of the C$ share combined with targeted file access strongly indicates malicious lateral movement rather than routine administrative tasks."
qwen3.6-27b,ID4624-Anonymous login with domain specified (DonPapi).evtx,easy,A,processed,YES,100.0,100.0,YES,4624,,"ANONYMOUS LOGON, admmig",,"10.23.123.11, fs03vuln.offsec.lan",,0.0,97.94,6.0,6.0,4.0,4,20.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624
- Processes: None
- Accounts: ANONYMOUS LOGON, admmig
- Commands: None
- Network: 10.23.123.11, fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
The logs show a rapid succession of Event ID 4624 network logons (LogonType 3) originating from a single IP address targeting the same account within seconds. This high-frequency pattern with incrementing source ports is highly indicative of automated credential testing or a brute-force attack rather than legitimate user behavior. The initial anonymous logon followed by rapid authenticated attempts further confirms the use of offensive tools for enumeration or lateral movement."
